id,cuisine
32368,chinese
27208,southern_us
14242,mexican
19659,korean
43094,cajun_creole
15760,spanish
11814,italian
15262,mexican
21825,italian
39447,brazilian
18247,mexican
32682,brazilian
37504,irish
20319,brazilian
32522,french
44455,greek
49148,italian
2114,greek
31361,brazilian
28348,brazilian
22226,brazilian
33911,brazilian
16916,brazilian
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,brazilian
48851,brazilian
23692,brazilian
44971,mexican
31673,italian
11741,indian
1087,mexican
36591,mexican
24651,thai
16791,french
28578,greek
4537,indian
24876,brazilian
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,brazilian
8344,brazilian
47259,indian
42808,indian
39649,moroccan
316,southern_us
43351,french
32617,indian
27624,thai
8796,southern_us
43592,mexican
45582,southern_us
31146,italian
22025,greek
33118,chinese
7641,italian
48678,mexican
36267,brazilian
29542,cajun_creole
15157,indian
14285,brazilian
40043,italian
3532,italian
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,thai
13661,italian
8855,southern_us
30533,italian
30909,italian
47943,thai
45916,french
33460,italian
35100,thai
31513,italian
15005,brazilian
21308,brazilian
14321,mexican
719,french
45509,indian
10308,brazilian
2071,moroccan
853,brazilian
30255,italian
47546,italian
13974,spanish
11583,italian
36373,thai
45398,italian
36622,mexican
46510,italian
15712,mexican
36418,korean
38314,thai
27960,italian
14656,indian
3838,cajun_creole
18439,brazilian
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,mexican
23982,french
23836,southern_us
46159,chinese
4302,french
35145,brazilian
30222,brazilian
30560,mexican
19781,southern_us
16250,brazilian
32866,brazilian
31665,indian
47334,brazilian
34527,mexican
5760,italian
13027,italian
20855,spanish
8816,brazilian
45001,italian
9143,cajun_creole
19989,italian
42673,brazilian
30565,chinese
26924,southern_us
22404,moroccan
4272,cajun_creole
2728,italian
26853,italian
20862,korean
25107,southern_us
38168,southern_us
7053,french
28624,mexican
7237,brazilian
18398,southern_us
46793,italian
31501,brazilian
20617,brazilian
28046,brazilian
17167,brazilian
30370,chinese
31984,indian
25643,italian
6394,chinese
34282,thai
47658,indian
24087,mexican
26732,mexican
29627,indian
37412,brazilian
15435,greek
26066,italian
47869,italian
48059,southern_us
39577,brazilian
41509,brazilian
34606,mexican
2021,indian
2532,brazilian
27724,thai
8754,brazilian
4301,indian
25137,italian
24483,italian
8566,italian
46526,brazilian
42148,brazilian
17663,brazilian
25669,indian
4011,mexican
19432,russian
11439,mexican
1162,vietnamese
20953,chinese
38796,italian
30043,chinese
36182,brazilian
33840,russian
43911,cajun_creole
5736,brazilian
17534,brazilian
51,brazilian
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,brazilian
4112,italian
16786,brazilian
2781,indian
5785,mexican
17249,brazilian
27894,brazilian
11444,mexican
35396,italian
15083,mexican
36320,brazilian
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,italian
31476,brazilian
46081,italian
1293,brazilian
3830,mexican
49201,korean
4236,mexican
17185,brazilian
48757,southern_us
48277,southern_us
19192,mexican
23579,japanese
867,brazilian
919,italian
11704,indian
10939,southern_us
6397,italian
21926,jamaican
41831,mexican
29221,brazilian
15627,indian
24228,mexican
31854,brazilian
45533,mexican
24915,brazilian
6750,cajun_creole
43562,thai
37717,mexican
8060,spanish
27317,mexican
23501,mexican
22255,italian
27812,french
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,indian
36050,brazilian
18967,brazilian
20530,mexican
21805,southern_us
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,southern_us
49120,brazilian
27651,mexican
2803,mexican
27372,brazilian
25807,chinese
25050,mexican
35790,southern_us
42729,jamaican
6419,british
19723,vietnamese
11569,cajun_creole
10002,brazilian
28748,brazilian
33729,mexican
6109,thai
9245,korean
6013,brazilian
4408,southern_us
3973,brazilian
5079,italian
43736,southern_us
43841,french
17547,mexican
1014,brazilian
16213,cajun_creole
27984,brazilian
16158,chinese
13703,brazilian
7838,vietnamese
40922,vietnamese
15497,southern_us
18323,brazilian
24432,brazilian
4125,mexican
47287,mexican
27909,brazilian
42533,japanese
41140,brazilian
12009,brazilian
24666,vietnamese
9000,italian
33269,italian
35110,mexican
14557,italian
1002,italian
3870,brazilian
44030,brazilian
4669,french
18282,korean
25388,italian
30918,korean
31096,mexican
11806,chinese
35840,italian
29994,southern_us
16630,mexican
4862,chinese
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,thai
1397,mexican
17443,southern_us
21524,brazilian
29622,mexican
36085,southern_us
39557,indian
2648,korean
40347,indian
38771,greek
44395,mexican
39038,italian
24321,thai
47886,brazilian
15905,mexican
3533,southern_us
36315,irish
46414,mexican
29440,brazilian
4754,vietnamese
17729,brazilian
42372,japanese
34214,italian
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,brazilian
10408,mexican
10572,cajun_creole
24046,indian
30697,greek
46439,chinese
38885,italian
20199,jamaican
45830,french
10050,indian
20936,mexican
32765,filipino
28668,french
45215,brazilian
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,brazilian
6585,mexican
14684,mexican
9667,mexican
14907,cajun_creole
8693,italian
18101,italian
21028,indian
18313,italian
9982,brazilian
6976,brazilian
40781,chinese
46741,moroccan
3444,italian
45802,italian
12432,brazilian
6856,southern_us
23581,mexican
9211,brazilian
34069,chinese
22324,jamaican
26983,brazilian
35515,greek
19409,cajun_creole
9731,indian
39758,southern_us
42449,vietnamese
22877,chinese
23264,brazilian
26064,french
9606,italian
7595,korean
10261,cajun_creole
24981,chinese
47183,southern_us
12375,italian
23489,brazilian
3309,southern_us
44269,southern_us
21212,italian
44846,italian
3875,greek
36756,indian
9086,brazilian
29308,mexican
19797,french
21599,italian
36287,brazilian
27373,thai
12132,cajun_creole
24708,filipino
22669,brazilian
46213,mexican
47599,moroccan
37858,indian
46458,southern_us
34236,southern_us
7138,italian
4875,southern_us
24731,brazilian
11611,jamaican
20894,brazilian
12151,french
49053,brazilian
43792,french
6018,chinese
42349,thai
29888,brazilian
30048,brazilian
8955,brazilian
5600,italian
31683,brazilian
20995,french
24548,chinese
10270,cajun_creole
28782,chinese
13966,indian
44278,mexican
40731,indian
19851,indian
12641,brazilian
17720,chinese
37801,brazilian
13693,italian
603,italian
8988,mexican
24909,indian
43047,mexican
11217,chinese
22969,italian
39295,brazilian
44185,french
327,indian
12836,indian
11299,chinese
34168,brazilian
15066,brazilian
13971,brazilian
20664,cajun_creole
49079,brazilian
6770,brazilian
37297,chinese
44681,mexican
25754,french
28550,southern_us
29004,vietnamese
49518,french
46998,mexican
4823,brazilian
15740,brazilian
49054,southern_us
19638,brazilian
43786,mexican
10856,mexican
3192,mexican
1796,brazilian
236,indian
37505,mexican
21677,chinese
38126,thai
20081,brazilian
10068,french
27020,cajun_creole
40715,italian
4271,indian
17579,brazilian
27270,greek
28267,indian
27677,southern_us
32604,filipino
37138,cajun_creole
6294,southern_us
32315,italian
41792,mexican
16595,filipino
34078,chinese
13794,mexican
48213,thai
31810,mexican
9232,italian
20850,mexican
16448,italian
17795,southern_us
30674,mexican
29811,italian
33646,brazilian
10369,vietnamese
35048,italian
46730,filipino
11477,french
5846,southern_us
24667,mexican
22900,mexican
9423,indian
42347,brazilian
10922,southern_us
15777,thai
1195,italian
29279,indian
17614,indian
21031,brazilian
9019,mexican
8853,moroccan
27544,brazilian
4608,mexican
2769,french
10110,italian
31823,brazilian
26227,mexican
24508,thai
43947,brazilian
47277,thai
22220,brazilian
33214,thai
33312,italian
7928,french
32869,brazilian
42076,italian
36891,brazilian
30152,chinese
313,italian
47091,jamaican
14514,russian
18235,southern_us
26042,french
35038,jamaican
13978,brazilian
47002,chinese
21094,indian
13017,indian
16372,chinese
31550,jamaican
370,brazilian
23916,italian
16521,filipino
22802,brazilian
16357,italian
21960,brazilian
13401,italian
46443,italian
28013,spanish
47479,mexican
28441,italian
48359,mexican
4193,chinese
10128,italian
31943,brazilian
22214,indian
19154,greek
40075,brazilian
28502,french
26138,southern_us
43438,brazilian
2242,brazilian
26504,irish
39388,korean
30011,mexican
21840,french
46986,italian
47365,chinese
16845,chinese
14543,indian
26612,brazilian
24167,french
16540,filipino
11760,brazilian
27205,mexican
27053,brazilian
11126,southern_us
4673,spanish
6873,southern_us
6924,mexican
1156,chinese
35065,thai
25018,chinese
2013,greek
41180,italian
133,brazilian
15558,japanese
25721,mexican
36543,southern_us
4381,chinese
12857,filipino
43016,brazilian
44901,brazilian
47981,italian
17942,mexican
10158,british
11575,mexican
2784,brazilian
229,brazilian
3330,southern_us
8096,brazilian
10475,italian
28164,french
40324,chinese
35644,french
12882,brazilian
36403,mexican
31482,indian
19854,italian
34136,mexican
26289,italian
24955,southern_us
3785,indian
42392,italian
40628,mexican
4253,brazilian
19562,french
1189,italian
27870,italian
339,brazilian
36589,italian
519,chinese
26577,thai
9258,italian
18690,brazilian
41665,greek
4485,mexican
6221,chinese
8131,italian
27672,brazilian
13033,brazilian
34580,chinese
30508,chinese
38865,mexican
47149,italian
24924,french
38795,thai
44825,moroccan
36855,brazilian
48305,southern_us
19482,brazilian
8935,mexican
37946,cajun_creole
13755,indian
47007,mexican
34742,chinese
8527,japanese
19206,italian
25799,korean
26985,italian
49104,southern_us
47871,cajun_creole
45767,brazilian
42406,brazilian
39016,mexican
32666,brazilian
47848,southern_us
23698,italian
21671,brazilian
9897,southern_us
5454,indian
45957,brazilian
41165,brazilian
4571,italian
29052,mexican
26740,mexican
12496,french
28878,brazilian
45139,italian
256,italian
5311,italian
32114,mexican
36869,brazilian
39652,italian
25933,brazilian
38099,chinese
38369,brazilian
22489,southern_us
11365,indian
48544,southern_us
22670,brazilian
1218,chinese
39519,greek
8839,italian
36245,mexican
14797,mexican
5268,brazilian
10358,french
10036,brazilian
37307,mexican
40597,mexican
29688,mexican
19783,french
423,mexican
27353,brazilian
19759,japanese
10429,japanese
45689,brazilian
1169,indian
34243,french
32838,brazilian
48853,brazilian
45757,brazilian
27531,southern_us
32236,greek
34638,chinese
47946,italian
30598,cajun_creole
1749,chinese
21939,brazilian
30875,brazilian
42792,french
12380,mexican
48403,brazilian
34186,southern_us
15900,mexican
38907,mexican
35447,mexican
31842,indian
33953,southern_us
20569,italian
29822,italian
584,cajun_creole
24004,mexican
43265,italian
29251,italian
33798,brazilian
21312,italian
3739,japanese
24748,mexican
25311,brazilian
43715,japanese
21934,italian
20538,indian
48840,brazilian
6586,chinese
37771,brazilian
6112,brazilian
47944,italian
38275,italian
28126,italian
22422,indian
5305,cajun_creole
35772,italian
5341,brazilian
49491,chinese
743,chinese
26558,southern_us
13925,indian
41764,mexican
36120,chinese
6952,mexican
40620,indian
17124,brazilian
23444,indian
1977,brazilian
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,brazilian
26981,thai
3067,brazilian
25273,southern_us
16897,southern_us
10284,mexican
45324,french
33733,brazilian
33326,southern_us
39337,brazilian
13674,mexican
3726,brazilian
4501,indian
48437,vietnamese
22443,italian
38069,brazilian
37740,mexican
26973,italian
33399,brazilian
9358,chinese
24784,brazilian
46043,southern_us
21798,mexican
13422,brazilian
33081,italian
48878,japanese
11370,thai
30817,italian
28004,indian
18349,russian
9561,italian
36933,chinese
8157,vietnamese
22382,brazilian
25500,greek
39490,italian
18710,moroccan
35004,mexican
17719,brazilian
19256,brazilian
48264,southern_us
52,chinese
43628,italian
41707,moroccan
29524,chinese
23716,italian
6355,southern_us
16054,indian
39766,japanese
44868,italian
46752,brazilian
8413,italian
49260,indian
45751,brazilian
34634,italian
2405,japanese
48092,chinese
9995,brazilian
3165,italian
19395,korean
9715,italian
41697,brazilian
20053,brazilian
38879,brazilian
30008,mexican
12349,mexican
16217,mexican
36621,mexican
40661,southern_us
48599,greek
22501,indian
2192,mexican
35798,italian
46899,mexican
520,chinese
43283,chinese
20397,italian
10162,chinese
24135,southern_us
17849,french
37654,brazilian
26158,korean
5428,italian
18673,southern_us
34525,cajun_creole
17364,brazilian
33684,russian
9802,brazilian
24240,italian
11809,italian
41184,brazilian
23188,brazilian
31228,mexican
6443,indian
1231,indian
10733,japanese
40737,japanese
35499,thai
8318,korean
47684,chinese
15563,french
7349,brazilian
48592,moroccan
47078,mexican
18835,italian
6332,southern_us
16661,french
10943,brazilian
46362,mexican
38598,indian
42888,mexican
24256,mexican
44570,korean
29791,mexican
24175,mexican
36713,mexican
40644,brazilian
28655,korean
2848,mexican
34162,indian
26633,brazilian
43273,mexican
48550,russian
37308,brazilian
19005,southern_us
1921,southern_us
8472,italian
44040,cajun_creole
12770,italian
11145,southern_us
6660,italian
20760,southern_us
42642,brazilian
4662,brazilian
26597,mexican
39988,brazilian
44052,italian
15811,southern_us
46315,brazilian
5398,brazilian
40009,mexican
15089,mexican
28628,japanese
39013,thai
1963,southern_us
8842,brazilian
31195,brazilian
37598,indian
24539,italian
39305,mexican
23465,indian
36550,brazilian
33725,french
29517,french
11675,japanese
23852,chinese
42909,italian
37054,chinese
12000,indian
9166,italian
47048,brazilian
22116,vietnamese
45240,mexican
33943,brazilian
15308,italian
38756,russian
32704,southern_us
29469,japanese
47877,brazilian
48756,brazilian
21975,russian
29429,japanese
20881,mexican
47414,mexican
9345,mexican
47011,brazilian
27112,italian
20402,italian
45341,mexican
32670,brazilian
41698,brazilian
19857,mexican
42417,italian
32254,korean
2942,indian
46855,italian
20696,italian
48300,indian
192,thai
32018,french
36695,indian
48964,chinese
12766,brazilian
42491,brazilian
38537,brazilian
22752,thai
13104,indian
24203,cajun_creole
38935,brazilian
805,indian
3417,brazilian
10861,mexican
26640,greek
45720,chinese
49419,southern_us
40352,brazilian
23447,cajun_creole
35394,japanese
10875,chinese
33773,brazilian
1539,brazilian
27817,southern_us
12418,chinese
37243,cajun_creole
42127,southern_us
12905,brazilian
43889,italian
45671,italian
9885,french
16313,brazilian
29862,indian
11076,italian
14205,southern_us
160,italian
25777,mexican
11522,japanese
27860,mexican
15442,chinese
21682,brazilian
47530,thai
10462,italian
19447,italian
32509,brazilian
13777,indian
46566,italian
12818,brazilian
6901,vietnamese
8420,southern_us
18262,greek
26488,chinese
40225,korean
24543,southern_us
38946,brazilian
48842,italian
2245,brazilian
28820,italian
26076,thai
21408,thai
43137,southern_us
16077,japanese
6136,southern_us
26797,greek
22232,brazilian
32513,chinese
46573,mexican
23417,chinese
28077,italian
48348,chinese
14165,brazilian
34531,mexican
48014,brazilian
45409,mexican
29847,japanese
29100,indian
47637,thai
25472,italian
34066,mexican
23038,italian
5813,brazilian
12715,southern_us
37649,thai
4643,brazilian
31958,japanese
48808,italian
14005,brazilian
25496,thai
37029,mexican
25821,mexican
43337,brazilian
38604,mexican
29603,filipino
21318,french
20175,filipino
49623,italian
16352,brazilian
48535,mexican
3761,italian
24743,brazilian
2493,brazilian
29402,brazilian
47827,southern_us
44726,indian
20472,italian
48253,brazilian
9810,french
24644,brazilian
9437,italian
48306,french
5288,brazilian
23638,southern_us
8961,french
29190,southern_us
40440,brazilian
1485,greek
3237,brazilian
49664,brazilian
7013,southern_us
31322,southern_us
9921,brazilian
43495,italian
16404,korean
14207,indian
36283,moroccan
45185,brazilian
46086,indian
15950,spanish
10852,southern_us
7872,russian
23328,italian
33971,italian
43534,brazilian
31355,southern_us
41253,greek
41422,french
48204,indian
32057,mexican
43836,brazilian
24107,indian
36496,indian
6061,italian
3404,brazilian
13461,brazilian
42443,brazilian
49612,italian
48237,moroccan
25591,chinese
5051,italian
38735,chinese
45315,indian
10499,chinese
37733,southern_us
28537,japanese
42701,chinese
2149,brazilian
8204,brazilian
48318,chinese
31976,japanese
16798,brazilian
3463,jamaican
45378,southern_us
5059,mexican
634,indian
31436,indian
44424,thai
27210,brazilian
9367,french
42447,southern_us
39473,brazilian
48459,southern_us
26925,indian
27418,japanese
43549,southern_us
28330,italian
23540,italian
23046,cajun_creole
3010,indian
3764,mexican
8310,mexican
24067,chinese
33496,chinese
17217,southern_us
38134,mexican
48225,mexican
10819,chinese
20270,russian
11362,jamaican
15251,brazilian
39093,indian
10567,mexican
45243,mexican
5649,brazilian
40569,italian
1045,brazilian
10509,cajun_creole
14626,indian
18812,italian
4233,italian
13695,moroccan
40308,brazilian
46604,brazilian
22035,brazilian
39290,italian
46065,vietnamese
41748,mexican
26524,vietnamese
32543,italian
4398,brazilian
27069,southern_us
33375,indian
4039,greek
8010,mexican
45016,mexican
49669,southern_us
43785,chinese
4641,brazilian
20897,brazilian
27149,chinese
48400,greek
47164,cajun_creole
43054,italian
44898,brazilian
43722,brazilian
6650,mexican
23376,italian
24251,cajun_creole
41325,thai
19133,brazilian
15843,indian
34532,italian
21679,italian
35411,italian
9765,brazilian
16906,southern_us
37624,chinese
19551,french
42361,mexican
16853,mexican
36743,brazilian
30296,indian
40826,chinese
25987,indian
37150,brazilian
42940,brazilian
8704,mexican
27779,mexican
27962,italian
42110,thai
43848,brazilian
2334,brazilian
18882,brazilian
32970,brazilian
44755,brazilian
34346,italian
5155,filipino
36723,italian
41932,italian
14939,chinese
36282,mexican
8585,mexican
40931,french
47156,chinese
7015,italian
9084,italian
44893,italian
43738,korean
11072,chinese
37376,southern_us
25937,chinese
37277,chinese
22283,mexican
3742,italian
34508,spanish
19929,brazilian
7,indian
46340,japanese
3755,mexican
19864,brazilian
41988,korean
35558,indian
19853,mexican
17597,thai
45852,mexican
22994,french
5226,mexican
770,italian
19583,indian
8878,brazilian
37395,italian
17516,italian
14983,mexican
33265,italian
32004,indian
29173,italian
9512,mexican
28947,french
19787,cajun_creole
39736,vietnamese
30802,italian
23130,thai
3222,italian
46823,brazilian
27115,mexican
31230,southern_us
12128,southern_us
30321,mexican
5252,italian
17584,korean
8978,indian
14020,italian
34404,indian
20503,mexican
13911,irish
23318,italian
34663,brazilian
31032,mexican
30561,brazilian
17515,italian
21828,cajun_creole
38861,mexican
45901,chinese
35750,chinese
30109,vietnamese
4834,italian
42267,italian
13611,greek
38270,brazilian
29008,southern_us
43002,greek
21180,italian
35667,mexican
2567,chinese
24573,southern_us
47258,brazilian
2185,filipino
26974,mexican
37824,japanese
23441,italian
22642,chinese
39849,french
49051,mexican
22925,cajun_creole
36912,mexican
240,italian
19385,brazilian
14144,mexican
11335,mexican
48223,irish
18788,greek
25267,brazilian
25407,filipino
15707,italian
35675,thai
9799,mexican
33106,mexican
20615,cajun_creole
8702,indian
22866,indian
49019,cajun_creole
18556,chinese
16141,mexican
48322,filipino
37350,mexican
1027,brazilian
37668,brazilian
42765,cajun_creole
4797,indian
17424,brazilian
42608,brazilian
21519,brazilian
46087,italian
37806,indian
35900,italian
32620,brazilian
31940,brazilian
1505,cajun_creole
36398,mexican
13061,italian
4675,chinese
49036,italian
40404,cajun_creole
22999,japanese
15127,brazilian
20104,brazilian
48058,mexican
41589,mexican
11834,mexican
4206,brazilian
42435,vietnamese
25186,brazilian
37071,chinese
3137,mexican
741,italian
15780,italian
4316,cajun_creole
9340,southern_us
46997,japanese
15261,indian
14689,indian
883,brazilian
40034,southern_us
564,mexican
15336,southern_us
24025,brazilian
21582,jamaican
18527,italian
20904,british
8738,italian
8676,brazilian
30185,mexican
41562,brazilian
35307,indian
28143,southern_us
47656,southern_us
29347,italian
40348,mexican
2254,brazilian
38895,french
27678,southern_us
7841,indian
20334,italian
40242,italian
21339,italian
35281,mexican
35105,brazilian
32338,southern_us
41230,greek
35787,french
30724,italian
32342,italian
6387,southern_us
49285,cajun_creole
48681,mexican
11476,cajun_creole
27821,brazilian
10071,italian
31396,brazilian
37046,moroccan
18989,brazilian
23456,brazilian
12371,italian
19605,mexican
48908,italian
36415,indian
27641,italian
34351,italian
48259,southern_us
33139,cajun_creole
29250,brazilian
32743,brazilian
47317,italian
46124,russian
33783,brazilian
29366,filipino
20984,korean
6499,brazilian
38253,brazilian
30846,british
38089,brazilian
41767,chinese
40076,mexican
14869,indian
27388,italian
13289,italian
33625,southern_us
33722,indian
35156,italian
9267,mexican
37124,mexican
7622,brazilian
46842,brazilian
3105,mexican
32728,korean
24933,mexican
33258,brazilian
34757,thai
42060,greek
29607,brazilian
41168,southern_us
39710,brazilian
24428,brazilian
35391,italian
14283,southern_us
47132,italian
47127,mexican
26861,southern_us
40946,italian
30267,southern_us
3249,chinese
31629,mexican
48102,indian
33922,thai
33084,russian
1257,italian
32175,indian
33580,italian
36307,jamaican
24430,thai
25946,cajun_creole
38234,brazilian
9831,brazilian
21341,mexican
18746,italian
21259,brazilian
36407,italian
45971,brazilian
47568,thai
9169,mexican
15917,southern_us
19884,vietnamese
34196,greek
42336,mexican
42846,indian
27223,italian
12495,southern_us
16957,mexican
14705,indian
49694,brazilian
26122,southern_us
20002,french
36036,brazilian
22803,vietnamese
23804,brazilian
14129,brazilian
28263,korean
3995,french
42930,thai
15527,mexican
3274,italian
49387,mexican
33406,brazilian
32008,brazilian
30325,brazilian
28018,thai
466,brazilian
11201,mexican
39689,chinese
35109,brazilian
39297,brazilian
39694,filipino
35954,brazilian
795,irish
13013,mexican
22344,spanish
7505,french
41009,indian
18178,irish
24795,brazilian
28486,japanese
14189,brazilian
34459,spanish
11618,mexican
25699,greek
5908,brazilian
16396,korean
40936,irish
12568,indian
4386,southern_us
34355,italian
868,brazilian
45186,russian
19291,mexican
38548,greek
1848,cajun_creole
2144,mexican
13629,brazilian
6588,italian
25411,italian
49162,italian
4353,indian
13310,italian
3313,italian
46725,chinese
39197,indian
49483,mexican
7108,brazilian
45368,southern_us
22628,chinese
40786,mexican
29697,mexican
4103,southern_us
15011,italian
43213,mexican
17369,british
1560,italian
36704,mexican
40432,indian
28394,italian
31410,greek
19276,mexican
3024,french
4582,indian
21732,mexican
210,brazilian
622,brazilian
10935,brazilian
19607,brazilian
47407,italian
29722,indian
21665,brazilian
16330,brazilian
10647,thai
33369,mexican
35933,brazilian
44010,brazilian
13599,mexican
40689,greek
33887,mexican
30306,brazilian
43031,brazilian
32346,chinese
2940,brazilian
6785,russian
2786,moroccan
11481,mexican
39121,italian
10954,chinese
33155,cajun_creole
5345,brazilian
40164,brazilian
48554,mexican
9698,brazilian
23106,mexican
43093,brazilian
24672,chinese
5891,italian
47093,italian
15009,italian
28060,irish
33523,chinese
2379,mexican
14775,brazilian
15220,mexican
36851,mexican
39829,southern_us
22383,brazilian
3205,italian
8408,filipino
20126,italian
19470,vietnamese
12053,japanese
14516,italian
14748,italian
44791,brazilian
1532,southern_us
30793,mexican
31881,mexican
5160,brazilian
5057,brazilian
34194,italian
41705,italian
19905,russian
35629,italian
42103,mexican
45941,korean
9110,indian
42172,indian
41939,moroccan
45250,italian
28289,brazilian
18355,southern_us
14703,greek
3461,brazilian
45098,brazilian
11405,jamaican
46844,mexican
26361,italian
6523,italian
24156,brazilian
29448,british
1001,indian
17391,italian
12403,french
25749,french
21618,mexican
20383,chinese
12910,french
44894,italian
24454,italian
5825,brazilian
11,vietnamese
23267,british
49099,italian
42191,indian
10319,greek
11648,greek
4412,korean
44603,brazilian
12311,brazilian
9352,filipino
47952,italian
49425,italian
43678,cajun_creole
10148,italian
16081,chinese
49688,italian
32985,mexican
11136,mexican
41207,southern_us
46821,indian
15891,brazilian
40458,japanese
11581,italian
45144,italian
47545,southern_us
21086,irish
35770,mexican
35552,korean
21580,southern_us
191,indian
11292,brazilian
5941,brazilian
25711,mexican
43796,indian
29280,mexican
9015,indian
28401,cajun_creole
5686,mexican
4547,brazilian
35474,brazilian
48123,mexican
43267,greek
1135,southern_us
37990,cajun_creole
9701,brazilian
47511,brazilian
19287,brazilian
39299,brazilian
24289,italian
29505,italian
40518,southern_us
9584,chinese
16133,southern_us
4701,southern_us
39859,brazilian
29087,indian
9937,indian
4356,brazilian
39846,italian
2086,southern_us
48530,italian
45933,southern_us
27744,italian
5434,brazilian
19893,italian
18827,mexican
4968,indian
30024,italian
2117,french
47237,mexican
20171,indian
13702,italian
3935,russian
33714,italian
45210,chinese
22498,korean
13586,southern_us
17791,brazilian
12148,korean
14958,french
37356,italian
7936,italian
46242,brazilian
30049,mexican
25722,italian
26562,spanish
34145,italian
15874,italian
14347,italian
42311,mexican
41735,indian
4188,brazilian
47079,filipino
24816,brazilian
10631,indian
28766,mexican
8876,mexican
49258,chinese
14429,cajun_creole
49598,mexican
29394,british
25872,chinese
22278,korean
26095,thai
11504,southern_us
12930,brazilian
19846,greek
7989,italian
10964,thai
35529,french
4032,mexican
13301,southern_us
4658,brazilian
15844,thai
1520,brazilian
40467,southern_us
1920,korean
44382,french
29341,italian
18516,moroccan
482,indian
7100,italian
22396,indian
19439,southern_us
24306,brazilian
37618,indian
5751,indian
16615,italian
12969,southern_us
35806,mexican
33677,mexican
45656,brazilian
10030,thai
3424,indian
22774,mexican
49429,indian
32014,japanese
5238,italian
11811,greek
44987,italian
15113,indian
48635,italian
29659,brazilian
14245,brazilian
31750,mexican
30367,indian
9257,mexican
19427,thai
28431,french
7503,mexican
44760,mexican
21161,mexican
29057,mexican
18401,indian
28793,mexican
47306,italian
24211,italian
23532,italian
49332,thai
35851,moroccan
7252,southern_us
17755,brazilian
36187,italian
9847,southern_us
9136,mexican
32182,italian
40130,brazilian
30456,italian
1221,indian
16726,mexican
15525,mexican
17007,brazilian
20960,chinese
8986,southern_us
5184,italian
40640,japanese
24425,mexican
1754,cajun_creole
10093,brazilian
23021,chinese
4222,mexican
48476,italian
44301,irish
13850,italian
28575,thai
20138,french
23020,mexican
44250,indian
20038,mexican
38621,brazilian
18689,brazilian
10545,korean
18473,brazilian
36411,cajun_creole
3190,italian
46615,chinese
6042,italian
33483,southern_us
846,french
34900,southern_us
12632,southern_us
45948,italian
49275,brazilian
36830,southern_us
28630,cajun_creole
47422,chinese
38625,southern_us
15296,southern_us
22919,brazilian
19145,french
23315,chinese
49413,mexican
46370,italian
41564,greek
41226,italian
20817,mexican
41661,korean
8599,british
6386,mexican
16523,italian
13154,mexican
6583,italian
38523,cajun_creole
19909,italian
32321,brazilian
43106,southern_us
38704,brazilian
35681,indian
15028,italian
36820,spanish
9598,brazilian
28818,brazilian
20418,southern_us
4511,brazilian
391,italian
21507,mexican
31714,brazilian
15215,italian
24333,brazilian
11728,mexican
20010,italian
4450,jamaican
8003,moroccan
3358,mexican
27326,british
32894,mexican
416,southern_us
11244,french
46556,mexican
47810,indian
32819,italian
33992,brazilian
35820,southern_us
10562,brazilian
32036,brazilian
29932,korean
36568,italian
9280,greek
22836,mexican
42268,brazilian
48580,brazilian
12219,italian
38662,korean
41593,italian
22886,italian
12617,brazilian
3402,french
21195,moroccan
24569,mexican
31035,thai
20229,thai
2263,brazilian
10826,filipino
14394,brazilian
34210,italian
3429,thai
49157,vietnamese
40847,italian
14084,brazilian
6802,italian
22381,brazilian
21016,brazilian
29024,italian
4478,brazilian
36711,indian
8300,italian
47035,brazilian
15596,british
19902,southern_us
31242,southern_us
21117,indian
15234,cajun_creole
24993,thai
31007,brazilian
31687,mexican
13657,mexican
36612,southern_us
14008,chinese
32124,french
43570,brazilian
14059,indian
30246,french
36028,brazilian
22339,italian
42525,southern_us
1443,mexican
